time,open,high,low,close,tick_volume,spread
2026-02-27 18:40:00,5230.956,5239.912,5230.212,5239.479,809,0
2026-02-27 18:45:00,5239.404,5244.267,5238.556,5243.484,790,0
2026-02-27 18:50:00,5243.406,5245.142,5240.271,5245.054,732,0
2026-02-27 18:55:00,5245.296,5246.932,5243.695,5245.069,721,0
2026-02-27 19:00:00,5245.054,5250.61,5244.896,5250.317,548,0
2026-02-27 19:05:00,5250.497,5250.99,5247.956,5248.127,655,0
2026-02-27 19:10:00,5248.394,5249.085,5240.189,5246.81,973,0
2026-02-27 19:15:00,5246.889,5252.228,5245.01,5249.733,652,0
2026-02-27 19:20:00,5249.784,5250.417,5246.104,5247.861,678,0
2026-02-27 19:25:00,5247.832,5249.243,5246.048,5247.734,693,0
2026-02-27 19:30:00,5247.807,5250.897,5247.556,5249.19,620,0
2026-02-27 19:35:00,5248.926,5250.815,5246.877,5247.051,578,0
2026-02-27 19:40:00,5247.127,5248.034,5243.743,5246.325,734,0
2026-02-27 19:45:00,5246.213,5248.099,5245.279,5248.099,606,0
2026-02-27 19:50:00,5248.01,5250.575,5248.004,5248.852,580,0
2026-02-27 19:55:00,5248.798,5251.295,5247.991,5250.08,656,0
2026-02-27 20:00:00,5250.155,5252.273,5248.624,5248.933,648,0
2026-02-27 20:05:00,5248.992,5251.926,5248.992,5251.071,560,0
2026-02-27 20:10:00,5251.085,5252.116,5250.569,5251.341,468,0
2026-02-27 20:15:00,5251.265,5255.866,5251.265,5254.812,547,0
2026-02-27 20:20:00,5254.664,5262.223,5253.979,5261.151,693,0
2026-02-27 20:25:00,5261.067,5261.631,5256.294,5256.843,704,0
2026-02-27 20:30:00,5256.865,5260.811,5256.587,5258.775,703,0
2026-02-27 20:35:00,5258.865,5258.865,5254.378,5256.46,687,0
2026-02-27 20:40:00,5256.384,5263.209,5256.384,5259.969,708,0
2026-02-27 20:45:00,5260.029,5263.318,5259.565,5262.147,843,0
2026-02-27 20:50:00,5262.33,5264.035,5261.287,5263.141,828,0
2026-02-27 20:55:00,5262.898,5265.515,5260.263,5263.353,1079,0
2026-02-27 21:00:00,5263.172,5263.909,5257.897,5259.766,618,0
2026-02-27 21:05:00,5259.842,5263.874,5259.251,5261.046,416,0
2026-02-27 21:10:00,5260.847,5262.209,5257.929,5259.856,452,0
2026-02-27 21:15:00,5259.484,5260.261,5257.13,5259.048,391,0
2026-02-27 21:20:00,5259.132,5263.499,5258.832,5261.655,391,0
2026-02-27 21:25:00,5261.655,5263.477,5260.935,5262.312,376,0
2026-02-27 21:30:00,5262.065,5262.31,5260.69,5261.892,287,0
2026-02-27 21:35:00,5261.89,5270.909,5260.495,5270.716,661,0
2026-02-27 21:40:00,5270.508,5276.356,5270.371,5274.322,748,0
2026-02-27 21:45:00,5274.34,5279.069,5272.113,5277.766,566,0
2026-02-27 21:50:00,5277.879,5281.253,5277.216,5280.26,1088,0
2026-02-27 21:55:00,5280.15,5280.852,5276.887,5279.022,794,0
2026-03-01 23:00:00,5319.272,5321.612,5314.681,5319.703,100,0
2026-03-01 23:05:00,5332.672,5353.186,5327.455,5351.281,807,0
2026-03-01 23:10:00,5351.266,5357.668,5341.805,5348.32,2095,0
2026-03-01 23:15:00,5348.24,5358.704,5343.9,5347.771,1684,0
2026-03-01 23:20:00,5347.39,5355.975,5344.163,5351.229,1446,0
2026-03-01 23:25:00,5351.141,5356.943,5349.967,5355.495,1260,0
2026-03-01 23:30:00,5355.567,5369.692,5353.651,5366.879,1335,0
2026-03-01 23:35:00,5366.762,5380.298,5363.754,5376.709,1240,0
2026-03-01 23:40:00,5376.526,5393.371,5374.504,5382.107,2042,0
2026-03-01 23:45:00,5381.884,5387.257,5373.72,5387.046,1690,0
2026-03-01 23:50:00,5387.04,5390.6,5381.471,5388.828,1023,0
2026-03-01 23:55:00,5388.931,5390.094,5377.885,5386.916,1431,0
2026-03-02 00:00:00,5386.641,5388.044,5367.311,5376.6,2705,0
2026-03-02 00:05:00,5376.519,5379.598,5364.115,5367.695,2766,0
2026-03-02 00:10:00,5367.775,5377.864,5367.385,5376.146,1984,0
2026-03-02 00:15:00,5375.935,5376.243,5358.882,5359.96,2105,0
2026-03-02 00:20:00,5360.055,5365.585,5349.007,5363.021,2150,0
2026-03-02 00:25:00,5363.348,5366.413,5352.844,5364.553,1924,0
2026-03-02 00:30:00,5364.5,5373.235,5359.048,5368.529,1705,0
2026-03-02 00:35:00,5368.913,5373.316,5365.416,5372.173,1227,0
2026-03-02 00:40:00,5372.096,5372.697,5362.328,5365.579,1210,0
2026-03-02 00:45:00,5365.561,5366.506,5361.131,5364.911,1053,0
2026-03-02 00:50:00,5364.851,5365.536,5342.323,5345.502,2322,0
2026-03-02 00:55:00,5345.591,5354.961,5340.658,5347.2,1973,0
2026-03-02 01:00:00,5347.392,5347.392,5315.788,5329.523,6831,0
